Time	CAG	GRAV	RES
57132.92526	800.11254	-0.857	30.14881
57132.92724	781.17557	-0.84878	18.59188
57132.92928	764.99996	-0.83961	10.657
57132.93138	755.35563	-0.83094	8.79539
57132.93336	746.78216	-0.82192	8.32769
57132.93532	735.66249	-0.81369	4.602
57132.93736	729.43146	-0.80446	6.65849
57132.93946	720.94229	-0.79508	6.593
57132.94143	687.79786	-0.78606	-18.44166
57132.94342	708.24664	-0.77697	10.16575
57132.94546	704.90266	-0.7682	14.70186
57132.94756	692.69263	-0.75882	10.91895
57132.94952	685.38294	-0.75052	11.06188
57132.95148	672.04867	-0.74169	5.65965
57132.95352	671.83261	-0.73302	13.2357
57132.95561	636.34266	-0.72383	-14.00329
57132.95757	642.11409	-0.71539	-0.65225
57132.95954	642.31263	-0.70708	7.01325
57132.9616	640.74756	-0.69824	13.38456
57132.96369	632.98537	-0.69	13.03005
57132.96566	607.13606	-0.68161	-5.28594
57132.96763	609.07688	-0.67396	3.53111
57132.96968	579.49667	-0.66598	-18.88597
57132.97177	580.91525	-0.65743	-9.78966
57132.97375	599.82061	-0.6502	15.61641
57132.97574	578.74868	-0.64299	1.02212
57132.9778	561.55956	-0.63534	-9.30193
57132.9799	565.40945	-0.62762	1.48115
57132.98186	550.54475	-0.6209	-7.34723
57132.98382	554.71316	-0.61382	3.18405
57132.98587	550.89068	-0.60685	5.62319
57132.98797	535.97134	-0.60011	-3.23998
57132.98993	536.6191	-0.59379	3.08226
57132.9919	532.46141	-0.58722	4.82848
57132.99397	515.09391	-0.5811	-7.04753
57132.99609	514.7342	-0.57468	-1.63663
57132.99807	527.84842	-0.56943	16.19407
57133.00002	534.4268	-0.56346	28.13083
57133.00206	505.1868	-0.55847	3.37783
57133.00414	498.61085	-0.55293	1.7753
57133.0061	491.99885	-0.54827	-0.64971
57133.00806	485.47734	-0.54355	-2.9271
57133.0101	486.78552	-0.53932	2.17203
57133.01219	474.14355	-0.53487	-6.46883
57133.01415	480.86169	-0.53089	3.82799
57133.01611	483.11453	-0.52712	9.46805
57133.01815	463.39648	-0.52327	-6.7981
57133.02027	487.83723	-0.51946	21.06526
57133.02224	466.12162	-0.51647	2.03737
57133.02423	481.25574	-0.51391	19.46664
57133.02627	467.38425	-0.51126	7.97627
57133.02838	471.62854	-0.5086	14.61592
57133.03037	456.69416	-0.50661	1.47106
57133.03235	461.89756	-0.50507	8.05531
57133.03439	455.62323	-0.50307	3.57982
57133.03648	469.48281	-0.50147	18.86855
57133.03845	447.7016	-0.50105	-2.53441
57133.04044	456.28329	-0.49979	7.18307
57133.04248	458.92577	-0.4993	10.26874
57133.04459	466.15119	-0.4986	18.11837
57133.04656	453.44578	-0.4987	5.3199
57133.04854	466.467	-0.49878	18.27459
57133.05061	443.42909	-0.49944	-5.35621
57133.05272	456.648	-0.50003	7.33262
57133.05468	446.97589	-0.5008	-3.0288
57133.05664	471.30891	-0.50205	20.1817
57133.05867	459.24902	-0.50375	6.58942
57133.06076	458.82679	-0.50526	4.81375
57133.06271	468.1889	-0.50713	12.49494
57133.06467	472.76858	-0.50907	15.33225
57133.06671	458.31638	-0.51209	-1.83095
57133.06881	471.22998	-0.51423	9.16189
57133.07077	479.18863	-0.51741	14.26128
57133.07272	466.25335	-0.52055	-1.49217
57133.07476	469.57134	-0.52377	-1.07272
57133.07688	481.81721	-0.52754	7.7902
57133.07887	484.24676	-0.53177	6.41853
57133.08082	490.34651	-0.53548	9.18451
57133.08287	503.80203	-0.53999	18.5946
57133.08498	490.15181	-0.54498	0.4565
57133.08694	496.00515	-0.54966	2.1096
57133.08891	507.42666	-0.55433	9.33196
57133.09094	517.78177	-0.55998	14.61048
57133.09303	511.47794	-0.56541	3.43201
57133.09499	516.43919	-0.57119	3.20028
57133.09694	534.00982	-0.57698	15.56876
57133.09897	526.53385	-0.58318	2.52439
57133.10106	542.70156	-0.58931	13.1865
57133.10303	553.12183	-0.59586	17.72447
57133.10502	551.6095	-0.60227	10.45922
57133.10709	551.01875	-0.6088	4.00134
57133.10926	570.32659	-0.61708	15.86632
57133.11124	558.64484	-0.62366	-1.72148
57133.1132	586.21491	-0.63091	19.33293
57133.11523	578.38802	-0.63812	5.0293
57133.11733	601.82907	-0.64594	21.44908
57133.11931	588.09822	-0.653	1.3777
57133.12129	591.43843	-0.66089	-2.36978
57133.12332	610.23377	-0.66892	9.21513
57133.12545	605.14264	-0.67782	-3.87293
57133.12748	634.48855	-0.68549	18.5795
57133.12945	611.82378	-0.69367	-11.42697
57133.13149	635.15073	-0.70198	4.43154
57133.13357	632.85541	-0.71058	-5.58782
57133.13553	644.57279	-0.71919	-1.60843
57133.1375	656.809	-0.72748	3.18849
57133.13955	675.15933	-0.73662	13.32295
57133.14164	670.07832	-0.74602	-0.2026
57133.1436	679.07116	-0.75492	0.79501
57133.14556	700.19666	-0.76306	14.61745
57133.1476	681.38305	-0.77224	-12.44895
57133.1497	705.69326	-0.78103	3.96553
57133.15166	720.52979	-0.79002	10.72717
57133.15362	716.65342	-0.79878	-1.01429
57133.15565	720.47465	-0.80815	-5.61219
57133.15773	741.27941	-0.81721	7.05491
57133.15968	752.44614	-0.8259	10.41902
57133.16163	758.0969	-0.83477	8.10251
57133.16366	755.3549	-0.84359	-2.56851
57133.16575	772.75626	-0.8526	6.74692
57133.16772	781.3702	-0.8612	7.63296
57133.16968	790.9378	-0.86959	9.66715
57133.17172	788.42962	-0.87849	-0.83868
57133.17381	807.1007	-0.88743	9.80252
57133.17579	798.16067	-0.89582	-6.6722
57133.17778	837.08888	-0.90426	24.67146
57133.17983	823.45905	-0.91327	2.94594
57133.18191	834.32446	-0.92215	5.84176
57133.18388	840.82387	-0.93016	5.14474
57133.18586	855.29787	-0.93789	12.67083
57133.18791	854.53929	-0.94577	4.8363
57133.19001	863.99274	-0.95417	6.74724
57133.19197	865.01415	-0.96124	1.41976
57133.19393	880.09393	-0.96868	9.81125
57133.19597	888.57665	-0.9766	11.18381
57133.19806	890.30821	-0.98411	6.16711
57133.20002	889.29729	-0.99093	-0.97499
57133.20198	886.74664	-0.99803	-9.89617
57133.20401	906.62932	-1.00518	3.5643
57133.2061	906.95462	-1.01242	-2.61521
57133.20806	924.03431	-1.01907	8.49229
57133.21004	953.61606	-1.02532	32.45665
57133.21209	934.84377	-1.03124	8.3706
57133.2142	923.3986	-1.03757	-8.76085
57133.21618	937.42937	-1.04283	0.54638
57133.21815	947.57015	-1.04846	5.62191
57133.2202	943.61401	-1.05382	-3.14255
57133.2223	943.38242	-1.05907	-8.09527
57133.22425	973.56903	-1.0628	18.74385
57133.22623	964.46958	-1.06746	5.45422
57133.22829	951.84762	-1.0716	-10.88523
57133.23039	977.2212	-1.07581	10.70743
57133.23238	966.53377	-1.0791	-2.93458
57133.23439	987.21307	-1.08238	14.80221
57133.23645	976.07605	-1.08565	0.72772
57133.23854	976.14896	-1.08818	-1.47229
57133.24051	993.73941	-1.09115	13.44473
57133.24249	968.59615	-1.09285	-13.21886
57133.24453	986.47715	-1.09457	3.11679
57133.24662	988.83085	-1.09639	3.83548
57133.24858	966.29488	-1.09708	-19.32599
57133.25055	998.42302	-1.09832	11.69317
57133.2526	984.72817	-1.09868	-2.3275
57133.25471	988.29349	-1.09944	0.55623
57133.25666	990.94115	-1.09904	3.56255
57133.25863	984.92768	-1.09876	-2.1958
57133.2607	1006.90995	-1.09825	20.24475
57133.26281	996.17255	-1.09714	10.5022
57133.26477	1005.21165	-1.09542	21.08607
57133.26674	972.23617	-1.09394	-10.55998
57133.26878	983.68628	-1.09172	2.88112
57133.27088	998.91108	-1.08953	20.08022
57133.27284	987.15287	-1.08646	11.07292
57133.2748	965.75202	-1.08334	-7.51935
57133.27685	975.83108	-1.07949	6.01394
57133.27899	962.17514	-1.07593	-4.44111
57133.281	947.79467	-1.07122	-14.59777
57133.28296	957.65812	-1.06667	-0.63928
57133.28499	946.41084	-1.0613	-7.07007
57133.28709	952.42145	-1.05659	3.17753
57133.28906	938.3628	-1.05122	-6.06451
57133.29104	923.92433	-1.04509	-14.99668
57133.29308	934.74868	-1.03811	2.10088
57133.29517	924.43979	-1.03109	-1.89927
57133.29713	936.79819	-1.02382	16.98386
57133.2991	911.40405	-1.01589	-1.28822
57133.30118	889.17696	-1.00805	-16.47215
57133.30331	899.13866	-0.99886	1.74904
57133.30529	889.88231	-0.99014	0.32227
57133.30726	895.67014	-0.98133	14.02988
57133.30932	871.26615	-0.97193	-1.93347
57133.31142	850.16245	-0.96155	-13.71233
57133.31339	868.5397	-0.95183	13.39786
57133.31537	842.59938	-0.94111	-2.9148
57133.31742	826.48291	-0.93046	-9.4665
57133.31953	823.08559	-0.91805	-1.72026
57133.32149	802.73188	-0.90655	-11.74381
57133.32345	789.98569	-0.89431	-13.49166
57133.3255	775.91271	-0.88178	-16.30988
57133.32762	779.8375	-0.86792	0.05957
57133.3296	773.66147	-0.85558	4.9696
57133.3316	751.72512	-0.84157	-4.37771
57133.33363	746.21663	-0.82831	2.02535
57133.33572	730.54873	-0.81327	-0.13816
57133.33769	721.62573	-0.79938	3.41788
57133.33967	696.1417	-0.78468	-8.86116
57133.3417	679.75479	-0.76994	-12.00473
57133.34381	665.12625	-0.75376	-12.10705
57133.34579	657.34499	-0.73895	-6.581
57133.34775	659.04559	-0.72216	10.20227
57133.34979	629.20338	-0.70556	-4.7292
57133.3519	600.53259	-0.68801	-17.63427
57133.35388	599.48817	-0.67128	-3.65403
57133.35584	589.04664	-0.65482	0.69307
57133.35788	576.53277	-0.63718	4.0186
57133.35998	554.73234	-0.61896	-1.41444
57133.36194	533.38755	-0.60138	-6.96388
57133.3639	520.82401	-0.5836	-3.55669
57133.36595	499.9586	-0.5646	-7.35581
57133.36806	503.47872	-0.54541	13.40015
57133.37003	468.85882	-0.52651	-4.24687
57133.372	447.94012	-0.50801	-8.54467
57133.37406	420.88006	-0.48865	-18.21106
57133.37617	424.37841	-0.46803	3.8069
57133.37813	408.5728	-0.44864	5.41755
57133.38008	387.74252	-0.42907	2.16882
57133.38212	374.51763	-0.40838	7.52578
57133.38421	361.67951	-0.38706	13.83742
57133.38617	324.69165	-0.36709	-5.21489
57133.38813	317.58498	-0.34758	5.20918
57133.39017	281.25994	-0.32611	-11.83334
57133.39227	293.50313	-0.30463	19.70132
57133.39423	273.86872	-0.2839	18.69447
57133.3962	244.45147	-0.26283	8.19574
57133.39826	210.40352	-0.24105	-6.283
57133.40035	180.95292	-0.2186	-15.56511
57133.40231	182.85821	-0.1971	5.6437
57133.40426	155.49039	-0.17594	-2.71339
57133.40629	131.93454	-0.15449	-7.00551
57133.40838	117.05744	-0.13169	-1.40162
57133.41034	102.62306	-0.11079	2.94204
57133.41231	91.7362	-0.08894	11.68526
57133.41435	55.192	-0.06701	-5.16041
57133.41646	39.7004	-0.04364	0.33357
57133.41842	6.97112	-0.02233	-13.24776
57133.42038	14.48434	-9.0329E-4	13.50797
57133.42243	-22.93312	0.02122	-4.03769
57133.42454	-38.86296	0.04481	1.22158
57133.42654	-88.1934	0.0659	-29.16626
57133.42853	-76.11659	0.08725	2.09106
57133.4306	-93.54519	0.10967	4.80342
57133.43275	-103.30416	0.1332	16.18009
57133.43471	-134.84783	0.15462	3.87819
57133.43667	-152.98909	0.17571	4.67373
57133.43873	-154.16408	0.19777	23.31399
57133.44086	-211.40827	0.22021	-13.77228
57133.44282	-216.44138	0.24036	-0.70155
57133.44478	-236.00333	0.26082	-1.88976
57133.44682	-243.19137	0.28239	10.2989
57133.44891	-247.36293	0.30466	26.1351
57133.45087	-286.9858	0.32526	5.00987
57133.45284	-311.12485	0.34602	-0.47974
57133.45488	-324.54727	0.36632	4.3318
57133.45697	-335.78314	0.38769	12.29408
57133.45894	-363.77433	0.40734	1.9521
57133.46092	-352.4291	0.42687	30.84234
57133.46296	-401.25799	0.44703	0.12212
57133.46505	-414.26255	0.46734	5.36384
57133.467	-436.22677	0.48599	0.14533
57133.46896	-439.77424	0.50445	13.18142
57133.47101	-451.02665	0.52379	19.30369
57133.47311	-458.23009	0.54334	29.66259
57133.47506	-502.95015	0.56138	1.14725
57133.47702	-521.01022	0.57925	-0.86166
57133.47907	-522.8959	0.59745	13.59706
57133.48118	-550.66376	0.61586	2.36756
57133.48314	-562.8273	0.63218	4.85967
57133.4851	-583.64741	0.64947	-0.42234
57133.48713	-595.65636	0.66582	2.25108
57133.48922	-606.98671	0.68345	6.7548
57133.49119	-641.38384	0.69944	-13.27975
57133.49315	-609.47498	0.71498	32.59396
57133.49519	-659.52303	0.73051	-3.50755
57133.49729	-666.57228	0.74654	3.83953
57133.49925	-675.01266	0.76054	7.97952
57133.50121	-670.52012	0.77427	24.80212
57133.50325	-727.12003	0.78875	-18.79176
57133.50533	-720.28923	0.80379	1.55217
57133.50729	-740.89745	0.8159	-8.1804
57133.50925	-738.50127	0.82885	5.84601
57133.5113	-785.647	0.84195	-29.52592
57133.51341	-765.24685	0.85502	2.61103
57133.51538	-786.37925	0.86676	-7.97526
57133.51735	-817.66221	0.87731	-29.78027
57133.51939	-784.9532	0.88932	13.71405
57133.52148	-800.26047	0.89928	7.34861
57133.52343	-806.7138	0.90883	9.4746
57133.52539	-815.3614	0.91971	10.60051
57133.52742	-838.20023	0.92924	-3.67525
57133.52951	-838.85118	0.93826	3.77858
57133.53148	-826.95171	0.94649	23.06848
57133.53345	-847.34369	0.95447	9.84548
57133.53549	-844.55785	0.96176	19.18066
57133.53759	-867.45568	0.96971	3.42141
57133.53954	-857.09179	0.97617	19.58941
57133.54149	-895.15731	0.98252	-12.77206
57133.54353	-885.63696	0.98878	2.36863
57133.54562	-888.74949	0.99399	3.9341
57133.54758	-891.74679	0.99882	5.27999
57133.54954	-884.11704	1.00343	17.04976
57133.55158	-918.33745	1.00693	-14.02746
57133.55369	-895.84913	1.01133	12.41675
57133.55567	-885.56977	1.01422	25.28973
57133.55763	-909.11318	1.01656	3.84536
57133.55967	-913.8724	1.01882	1.11618
57133.56177	-925.60952	1.02105	-8.61797
57133.56373	-900.27539	1.0224	17.93371
57133.56568	-913.94702	1.02312	4.9072
57133.56772	-928.6278	1.02338	-9.5449
57133.56981	-924.10578	1.02328	-5.11377
57133.57178	-912.05586	1.0228	6.51126
57133.57375	-924.94393	1.02165	-7.41531
57133.57579	-920.12155	1.0202	-3.89616
57133.57788	-935.8255	1.01754	-21.98243
57133.57984	-910.30567	1.01522	1.44946
57133.5818	-920.48657	1.01238	-11.27834
57133.58383	-916.46258	1.00861	-10.64561
57133.58592	-921.03747	1.0047	-18.72982
57133.58788	-908.32338	0.99968	-10.52453
57133.58983	-886.05663	0.99564	8.11386
57133.59188	-887.05014	0.99028	2.30198
57133.59994	-858.13956	0.9643	7.87976
57133.60203	-845.3172	0.95688	14.03704
57133.60399	-852.7375	0.94943	-0.0745
57133.60594	-847.91701	0.94103	-2.79799
57133.60798	-838.86999	0.93254	-1.38157
57133.61007	-835.56974	0.92271	-6.9091
57133.61204	-813.11331	0.91342	7.19962
57133.61402	-770.71372	0.9034	40.59956
57133.61606	-805.46627	0.89295	-3.53813
57133.61815	-790.55759	0.88121	0.82008
57133.6201	-783.18215	0.8706	-1.3345
57133.62205	-776.58299	0.85959	-4.62401
57133.62409	-755.89451	0.84721	4.9502
57133.62618	-746.69142	0.83447	2.70425
57133.62814	-738.7197	0.82197	-0.55113
57133.6301	-715.85102	0.80905	10.71191
57133.63214	-693.75655	0.79562	20.74063
57133.63424	-699.97903	0.78139	1.73848
57133.6362	-689.514	0.76747	-0.29659
57133.63816	-676.84475	0.75341	-0.25784
57133.6402	-659.85191	0.73863	3.45949
57133.64229	-623.00223	0.72259	25.89972
57133.64424	-634.80056	0.70782	0.83075
57133.6462	-612.80216	0.69241	8.9894
57133.64824	-596.4392	0.67656	11.1172
57133.65033	-584.24536	0.65991	8.35125
57133.6523	-576.84061	0.64355	1.06477
57133.65428	-567.02123	0.62718	-3.81816
57133.65632	-539.97096	0.60959	7.42603
57133.65841	-526.89931	0.59161	4.35325
57133.66037	-522.75539	0.57433	-7.02587
57133.66233	-505.51776	0.5572	-5.17482
57133.66436	-476.40614	0.53923	7.79174
57133.66645	-466.1625	0.51987	0.64439
57133.66841	-454.75902	0.50187	-4.12311
57133.67037	-424.07609	0.48372	10.26065
57133.67242	-410.46315	0.46483	6.9091
57133.67453	-404.47601	0.44514	-4.79599
57133.67652	-376.38274	0.42592	6.03767
57133.67852	-365.15948	0.40675	0.04066
57133.68057	-341.77678	0.38673	5.44268
57133.68265	-332.22044	0.36646	-3.2143
57133.68461	-297.42496	0.34751	14.55919
57133.68657	-290.36012	0.32781	3.93271
57133.68861	-281.61176	0.30788	-5.2198
57133.69069	-240.68381	0.2868	16.7706
57133.69265	-240.59478	0.2668	-1.10639
57133.69464	-238.28845	0.24709	-16.50166
57133.69669	-217.72684	0.22635	-14.56957
57133.69878	-185.31269	0.20484	-1.48166
57133.70076	-161.5769	0.18471	4.1767
57133.70273	-143.92073	0.16448	3.65949
57133.70477	-125.91478	0.14344	2.76355
57133.70686	-88.6125	0.12226	21.04057
57133.70882	-97.33904	0.10225	-5.65598
57133.71078	-73.60518	0.08221	0.07402
57133.71282	-58.92888	0.06072	-4.55394
57133.71491	-28.77385	0.03933	6.39338
57133.71687	-8.24113	0.01906	8.71112
57133.71882	10.68421	-9.13632E-4	9.69855
57133.72086	19.27125	-0.02164	-0.33314
57133.72295	54.83016	-0.04289	16.13573
57133.72492	48.17931	-0.06285	-8.43987
57133.7269	87.83909	-0.08359	12.59259
57133.72894	91.74795	-0.10354	-1.41862
57133.73102	105.80939	-0.12473	-6.39624
57133.73299	132.01792	-0.14417	2.35587
57133.73496	149.74655	-0.16344	2.77211
57133.73699	161.60106	-0.18391	-3.76195
57133.73909	181.1101	-0.20407	-2.35984
57133.74106	208.06554	-0.22339	7.23601
57133.74303	215.69847	-0.24293	-2.67761
57133.74509	232.35442	-0.26277	-3.84661
57133.74718	257.13793	-0.28319	2.59498
57133.74913	279.56628	-0.30158	8.50446
57133.75109	289.96517	-0.32029	2.09568
57133.75313	308.46296	-0.33917	3.63723
57133.75523	310.27748	-0.35863	-12.02929
57133.75721	345.25364	-0.3764	6.98571
57133.75918	349.67961	-0.39432	-4.6874
57133.76122	361.13389	-0.4128	-9.8248
57133.76331	387.72789	-0.43141	0.04493
57133.76528	393.06065	-0.44827	-9.76414
57133.76727	425.11746	-0.46565	6.68251
57133.76934	426.69424	-0.48301	-7.33808
57133.77144	453.53431	-0.5005	3.79479
57133.7734	477.2708	-0.5167	12.97865
57133.77537	494.45812	-0.53303	15.50222
57133.7774	490.26597	-0.54925	-3.26525
57133.77948	493.71182	-0.56568	-14.57526
57133.78144	512.66458	-0.58105	-9.4323
57133.7834	533.79712	-0.59563	-1.38842
57133.78545	540.62486	-0.61111	-8.46651
57133.78757	574.87082	-0.62703	11.47934
57133.78953	569.21309	-0.64072	-6.47851
57133.7915	575.05107	-0.65463	-13.13137
57133.79359	597.66566	-0.66899	-3.41824
57133.79574	622.3054	-0.68343	8.25164
57133.79769	640.82912	-0.69617	15.32605
57133.79965	648.06307	-0.70885	11.1727
57133.8017	662.29713	-0.72197	13.62392
57133.8038	662.85143	-0.73476	2.68957
57133.80576	669.37091	-0.74662	-1.44848
57133.80773	679.88934	-0.75844	-1.54587
57133.80976	688.70876	-0.7699	-3.02175
57133.81185	710.39621	-0.78126	8.46606
57133.81382	720.01109	-0.79208	8.35613
57133.81579	723.97198	-0.80229	3.15426
57133.81783	733.07138	-0.81299	2.63447
57133.81993	757.66017	-0.82284	18.37565
57133.82191	754.52296	-0.8323	6.74334
57133.82388	768.5321	-0.84134	12.63176
57133.82594	768.54797	-0.85023	4.66793
57133.82803	778.16385	-0.85914	6.27871
57133.83	773.83761	-0.86748	-5.53933
57133.83199	788.46831	-0.87514	2.20573
57133.83403	781.07681	-0.88267	-11.94365
57133.83612	819.23755	-0.89001	19.6204
57133.83808	822.63076	-0.89664	17.06095
57133.84003	806.44762	-0.90336	-5.15949
57133.84207	828.51216	-0.90949	11.39735
57133.84417	837.2651	-0.91554	14.71839
57133.84613	846.83769	-0.9211	19.29338
57133.84808	837.08553	-0.92596	5.17778
57133.85012	831.84498	-0.93155	-5.08762
57133.8522	842.9071	-0.93653	1.50313
57133.85417	852.45445	-0.94037	7.60384
57133.85614	827.18464	-0.9444	-21.28571
57133.85817	853.68881	-0.94848	1.55319
57133.86026	853.07809	-0.95202	-2.23944
57133.86222	861.08392	-0.95451	3.52649
57133.8642	852.80022	-0.95737	-7.31998
57133.86628	891.82262	-0.95954	29.75349
57133.86838	860.43486	-0.96132	-3.23536
57133.87036	861.54397	-0.96328	-3.89155
57133.87231	863.3627	-0.96479	-3.42182
57133.87436	856.34801	-0.96589	-11.42457
57133.87646	869.60323	-0.96701	0.82325
57133.87842	882.12369	-0.96761	12.80189
57133.88038	877.12418	-0.96807	7.39358
57133.88242	878.22524	-0.9685	8.10482
57133.88451	885.26742	-0.96856	15.09467
57133.88646	881.53361	-0.96833	11.56754
57133.88842	865.278	-0.96765	-4.07815
57133.89046	891.61208	-0.96749	22.40024
57133.89255	867.17898	-0.96572	-0.44798
57133.89452	870.93648	-0.96478	4.15693
57133.8965	858.74807	-0.96306	-6.48861
57133.89853	865.78486	-0.96121	2.20997
57133.90062	876.34775	-0.95923	14.5568
57133.90259	856.41974	-0.95705	-3.41769
57133.90458	848.44302	-0.95395	-8.60721
57133.90661	862.50235	-0.95129	7.83735
57133.9087	845.17089	-0.94847	-6.95496
57133.91066	841.20189	-0.94529	-8.07259
57133.91262	855.28733	-0.94176	9.1864
57133.91466	845.62619	-0.9386	2.36193
57133.91676	848.10544	-0.9346	8.43752
57133.91871	832.59451	-0.93093	-3.77532
57133.92068	829.02037	-0.92673	-3.57844
57133.92274	821.10467	-0.92203	-7.27359
57133.92483	837.97058	-0.91746	13.69359
57133.92679	812.2593	-0.91275	-7.77894
57133.92876	811.71534	-0.90829	-4.3245
57133.93085	820.65192	-0.90346	8.95785
57133.93294	795.98736	-0.89822	-11.00008
57133.93491	804.20982	-0.89302	1.89359
57133.93689	802.36813	-0.88799	4.56282
57133.93895	784.12888	-0.88276	-8.9773
57133.94104	786.44362	-0.87705	-1.53064
57133.94299	783.11753	-0.87177	-0.11201
57133.94496	770.90865	-0.86589	-7.04645
57133.94702	775.03701	-0.85945	2.86785
57133.94912	778.43182	-0.85373	11.40252
57133.95107	756.33115	-0.8475	-5.10071
57133.95303	751.28291	-0.84168	-4.91875
57133.95507	761.5247	-0.83538	10.98251
57133.9572	761.47463	-0.82932	16.36999
57133.9592	740.87002	-0.82307	1.38108
57133.96116	741.56926	-0.81735	7.218
57133.9632	725.10944	-0.81088	-3.42755
57133.96529	726.16519	-0.80443	3.42362
57133.96725	711.97842	-0.79877	-5.68155
57133.9692	710.56775	-0.79244	-1.40414
57133.97124	713.99921	-0.78612	7.70242
57133.97334	722.97098	-0.77935	22.7571
57133.97532	711.60791	-0.77324	16.87892
57133.97732	699.49964	-0.7671	10.29033
57133.97936	698.55474	-0.76095	14.86944
57133.98146	686.17873	-0.75445	8.33042
57133.98342	675.12096	-0.74881	2.33366
57133.98539	654.01297	-0.74297	-13.52098
57133.98746	670.87197	-0.73688	8.80391
